date,off,course,horse,num,score_win,score_place,score_win_cal,score_place_cal,gate_proba,gate_pass,gate_top_horse
2026-06-05,4:40,Epsom,asmen warrior,15,0.03205818888490947,0.15726371400851447,0.039384263205958524,0.21499730485771334,0.3836931938661487,False,man of la mancha
2026-06-05,4:45,Thirsk,military girl,2,0.05618037305033456,0.15282847760902796,0.06984452174098037,0.20950693875695287,0.45853523939869933,False,pull the rug
2026-06-05,4:45,Thirsk,dragon spin,7,0.03577876191915942,0.11636014385065332,0.044070409892996446,0.16339213238755634,0.45853523939869933,False,pull the rug
2026-06-05,4:45,Thirsk,startling,6,0.020991038087328252,0.06567197096005294,0.025505252614245497,0.0960321615857124,0.45853523939869933,False,pull the rug
2026-06-05,4:45,Thirsk,solid bond,8,0.018627380421325113,0.05877601863638704,0.022558349761947462,0.08652334337216816,0.45853523939869933,False,pull the rug
2026-06-05,4:45,Thirsk,cheerleader,9,0.019363717152144317,0.057952160395939895,0.023475516943040897,0.08538103350000928,0.45853523939869933,False,pull the rug
2026-06-05,4:45,Thirsk,j street,3,0.04119980005600014,0.14919951835390627,0.05090949817434102,0.2049963310320352,0.45853523939869933,False,pull the rug
2026-06-05,4:45,Thirsk,data fata secutus,12,0.04082461269567288,0.13614614697723726,0.050435829382005304,0.18863202089896608,0.45853523939869933,False,pull the rug
2026-06-05,4:45,Thirsk,pull the rug,5,0.05870782819785603,0.1894403992385612,0.0730409096326791,0.25412082740330627,0.45853523939869933,False,pull the rug
2026-06-05,4:45,Thirsk,tanjen,4,0.031382807059147984,0.1128756346815259,0.03853444769647974,0.15889026081659255,0.45853523939869933,False,pull the rug
2026-06-05,4:45,Thirsk,star marian,11,0.035486541400255776,0.11813395239295442,0.043702093378262086,0.16567713261619965,0.45853523939869933,False,pull the rug
2026-06-05,4:45,Thirsk,fille unique,10,0.03065994626414888,0.1259107513632565,0.03762521341413022,0.17564269387485457,0.45853523939869933,False,pull the rug
2026-06-05,4:45,Thirsk,thunder star,1,0.021943476304993034,0.06738542282135564,0.026694850685491593,0.09838061472021149,0.45853523939869933,False,pull the rug
2026-06-05,4:50,Musselburgh,royal baroness,6,0.024796742294068894,0.11998940849633316,0.030264940203036998,0.16806251920872461,0.3868808296585239,False,mereside princess
2026-06-05,4:50,Musselburgh,longevity,2,0.05630690895890663,0.22906513054449698,0.07000454805532892,0.3007091932404917,0.3868808296585239,False,mereside princess
2026-06-05,4:50,Musselburgh,bobbys pride,5,0.036421050637128055,0.13374281905246277,0.04488009340202103,0.1855947450549865,0.3868808296585239,False,mereside princess
2026-06-05,4:50,Musselburgh,saxon gem,4,0.05569954272149314,0.17630579171449892,0.0692364310424731,0.23829728279521134,0.3868808296585239,False,mereside princess
2026-06-05,4:50,Musselburgh,mereside princess,1,0.09446672250608329,0.3517169350859668,0.11816503553145562,0.43537827621154324,0.3868808296585239,False,mereside princess
2026-06-05,4:50,Musselburgh,lope y linda,3,0.0633428205877161,0.3250855026938698,0.07890203571911034,0.40724705651663634,0.3868808296585239,False,mereside princess
2026-06-05,4:55,Fairyhouse,coney major,3,0.021528527598111462,0.08434652628022028,0.02617643783360762,0.12134055150529054,0.4810064720451017,False,al haarith
2026-06-05,4:55,Fairyhouse,zenford,12,0.05420143365728393,0.18821687506655738,0.06734185191289306,0.25265512180902805,0.4810064720451017,False,al haarith
2026-06-05,4:55,Fairyhouse,hope n pray,1,0.009980892285572227,0.04016403911695901,0.01186837814959543,0.060361591903588294,0.4810064720451017,False,al haarith
2026-06-05,4:55,Fairyhouse,green amoro,5,0.020539111378400098,0.10077035287099381,0.024941204990488602,0.1431115545436809,0.4810064720451017,False,al haarith
2026-06-05,4:55,Fairyhouse,capall cuain,13,0.018320316746614048,0.08294232539769321,0.02217612403332214,0.11945875022207404,0.4810064720451017,False,al haarith
2026-06-05,4:55,Fairyhouse,krasimir,6,0.04435164756693577,0.14580822477138652,0.05489021847146902,0.2007660288277429,0.4810064720451017,False,al haarith
2026-06-05,4:55,Fairyhouse,sands castle,16,0.014046918068306767,0.03607271744397099,0.016874110166381837,0.054502196012443466,0.4810064720451017,False,al haarith
2026-06-05,4:55,Fairyhouse,al haarith,2,0.08702818616787383,0.2975725728576106,0.10880330823944502,0.37756857399652766,0.4810064720451017,False,al haarith
2026-06-05,4:55,Fairyhouse,due in june,14,0.012886208077734513,0.042910556501696416,0.015440605109631725,0.06427162416171606,0.4810064720451017,False,al haarith
2026-06-05,4:55,Fairyhouse,motta alta,15,0.012723108866607455,0.033984695351700324,0.015239438517915632,0.05149502038052122,0.4810064720451017,False,al haarith
2026-06-05,4:55,Fairyhouse,roman sands,9,0.010207618631235,0.044652814254073955,0.012146218281896128,0.06674259346032682,0.4810064720451017,False,al haarith
2026-06-05,4:55,Fairyhouse,ocean echo,7,0.018777910559595618,0.08952292665232815,0.022745780074527287,0.12824919247043348,0.4810064720451017,False,al haarith
2026-06-05,4:55,Fairyhouse,elusive path,4,0.0325938301273783,0.11101245552955928,0.0400584448538672,0.1564758622464862,0.4810064720451017,False,al haarith
2026-06-05,4:55,Fairyhouse,thumama sands,11,0.01566576871238954,0.06871468533372607,0.01887848350478362,0.10019869960931677,0.4810064720451017,False,al haarith
2026-06-05,4:55,Fairyhouse,oro blanco,8,0.04601745332348091,0.1793042820683255,0.056995053300626146,0.2419270844932983,0.4810064720451017,False,al haarith
2026-06-05,4:55,Fairyhouse,solana beach,17,0.05281185689769612,0.1703107245201972,0.06558460513106316,0.23100845758973976,0.4810064720451017,False,al haarith
2026-06-05,4:55,Fairyhouse,suspicious mindz,10,0.036551140933719604,0.2165176233860125,0.04504411078669658,0.2861367554903956,0.4810064720451017,False,al haarith
2026-06-05,5:00,Bath,curran,4,0.08724362664341241,0.21591421266222643,0.10907468834016842,0.28543185126674697,0.4067763842023598,False,no more bolero
2026-06-05,5:00,Bath,golden garden,7,0.05084054359572922,0.18640002629341923,0.06309191390821473,0.250475533805908,0.4067763842023598,False,no more bolero
2026-06-05,5:00,Bath,kotari,8,0.04008564943246966,0.11647337060169789,0.04950302906532412,0.16353812424143285,0.4067763842023598,False,no more bolero
2026-06-05,5:00,Bath,percy jones,3,0.07709641490528023,0.2445429469765562,0.09627917323872423,0.3184650491737797,0.4067763842023598,False,no more bolero
2026-06-05,5:00,Bath,lusaka,5,0.032370043896556566,0.09548871416838166,0.03977675682337174,0.13615729635007862,0.4067763842023598,False,no more bolero
2026-06-05,5:00,Bath,taritino,6,0.08613985363560327,0.19577715552331929,0.10768417609641677,0.26168506696058097,0.4067763842023598,False,no more bolero
2026-06-05,5:00,Bath,no more bolero,1,0.09081976308510102,0.271505996733847,0.11357734673137164,0.34884087740816133,0.4067763842023598,False,no more bolero
2026-06-05,5:00,Bath,abando,2,0.07727301345031444,0.2541518074781449,0.09650207819795183,0.3293695670186015,0.4067763842023598,False,no more bolero
2026-06-05,5:05,Clonmel,magna gee gee,2,0.046986371731847006,0.13445308424831592,0.05821958168222019,0.18649316564870694,0.3957656969421789,False,whats new
2026-06-05,5:05,Clonmel,straightenyourhand,13,0.0155987210383874,0.05095272812348406,0.018795360878848987,0.07561944848634412,0.3957656969421789,False,whats new
2026-06-05,5:05,Clonmel,mirfaq,9,0.020311638127891662,0.06990031980371443,0.024657400551063163,0.10181756718907257,0.3957656969421789,False,whats new
2026-06-05,5:05,Clonmel,clanokre lass,14,0.031065222399631474,0.1056848677899597,0.038134938887682816,0.14954387055718257,0.3957656969421789,False,whats new
2026-06-05,5:05,Clonmel,shakita,15,0.031408471927764185,0.12574788632442108,0.038566735904263134,0.17543485515216392,0.3957656969421789,False,whats new
2026-06-05,5:05,Clonmel,nuestro caballo,10,0.015697113147736298,0.05323082855533195,0.01891734594338672,0.07880786229263494,0.3957656969421789,False,whats new
2026-06-05,5:05,Clonmel,the west a yeats,17,0.01514107893676946,0.052786760819413324,0.018228238270800223,0.0781872196854576,0.3957656969421789,False,whats new
2026-06-05,5:05,Clonmel,earthwatch,1,0.01731156335574986,0.10170458908560481,0.02092152988282574,0.14433715324253793,0.3957656969421789,False,whats new
2026-06-05,5:05,Clonmel,the chancie grey,16,0.016221653616033876,0.06028155687805472,0.019567981322977792,0.08860730450519616,0.3957656969421789,False,whats new
2026-06-05,5:05,Clonmel,johnny rambo,6,0.017541087754530164,0.04834894950841944,0.021206841618652047,0.07196140290835011,0.3957656969421789,False,whats new
2026-06-05,5:05,Clonmel,open approach,11,0.04673764786467553,0.12640857264080294,0.057905226191642414,0.17627775716185376,0.3957656969421789,False,whats new
2026-06-05,5:05,Clonmel,william f browne,4,0.02702355695869619,0.0928616264807889,0.033056953464758815,0.1326819198470933,0.3957656969421789,False,whats new
2026-06-05,5:05,Clonmel,stone rulya,12,0.017305360515112743,0.06536080087510392,0.020913820657861397,0.09560507575367334,0.3957656969421789,False,whats new
2026-06-05,5:05,Clonmel,whats new,3,0.07441298756054454,0.2020457937093507,0.09289130119580652,0.26912433741680997,0.3957656969421789,False,whats new
2026-06-05,5:05,Clonmel,dahoma,5,0.030090472022316288,0.13808076412027698,0.03690915886544682,0.19107137575225394,0.3957656969421789,False,whats new
2026-06-05,5:05,Clonmel,laligurash,7,0.030319143728390657,0.06686974531503428,0.03719666304391596,0.09767441122599492,0.3957656969421789,False,whats new
2026-06-05,5:05,Clonmel,mambo du large,8,0.02484593381519127,0.07328046513978376,0.030326566359432986,0.10641868111768119,0.3957656969421789,False,whats new
2026-06-05,5:10,Doncaster,letmeseethecolts,6,0.051111657861019684,0.18379491768917985,0.06343471422475573,0.24734377415994496,0.5350679852599849,False,the ubermensch
2026-06-05,5:10,Doncaster,its only fun,4,0.05756074205996846,0.25011976886337894,0.07159023597919928,0.32480473277617966,0.5350679852599849,False,the ubermensch
2026-06-05,5:10,Doncaster,sweet kiss,2,0.07274377047758765,0.2839234043373766,0.09078316100751882,0.3626020316004829,0.5350679852599849,False,the ubermensch
2026-06-05,5:10,Doncaster,the ubermensch,5,0.11055122826187899,0.3760996978907822,0.13834200555106393,0.46064500494670607,0.5350679852599849,False,the ubermensch
2026-06-05,5:10,Doncaster,division day,3,0.050527906902732185,0.1731338237199413,0.0626966208158135,0.2344460617596651,0.5350679852599849,False,the ubermensch
2026-06-05,5:10,Doncaster,muhib,7,0.03822227837334944,0.1312284111187076,0.047151713377053726,0.18240880704910942,0.5350679852599849,False,the ubermensch
2026-06-05,5:10,Doncaster,animato,1,0.04508981264937691,0.1799693720254905,0.05582285835465669,0.24273079252694504,0.5350679852599849,False,the ubermensch
2026-06-05,5:15,Epsom,awaken,8,0.06587480577688593,0.2030082938413775,0.08210313378823546,0.27026277979550345,0.47668909546186866,False,stellar sunrise
2026-06-05,5:15,Epsom,ellusive butterfly,9,0.05495613518442114,0.16649121359307986,0.06829627525924468,0.2263424765120625,0.47668909546186866,False,stellar sunrise
2026-06-05,5:15,Epsom,ardisia,1,0.04624761510997513,0.21138015679181674,0.057285918609023635,0.28012291355911234,0.47668909546186866,False,stellar sunrise
2026-06-05,5:15,Epsom,greek mythology,2,0.06289142921628145,0.25090201973664167,0.07833129500446918,0.32569157524066067,0.47668909546186866,False,stellar sunrise
2026-06-05,5:15,Epsom,postmodern,4,0.05947812657829088,0.19921602694338533,0.0740150564673281,0.2657714574781482,0.47668909546186866,False,stellar sunrise
2026-06-05,5:15,Epsom,northern champion,3,0.06680744497241625,0.17376515918831614,0.0832820616264348,0.2352135336543572,0.47668909546186866,False,stellar sunrise
2026-06-05,5:15,Epsom,stellar sunrise,5,0.09921842268214442,0.3226826307952948,0.12413570557365587,0.4046804824214845,0.47668909546186866,False,stellar sunrise
2026-06-05,5:15,Epsom,ten carat harry,6,0.047020761520863305,0.16776668810696177,0.05826304685253776,0.2279025568614145,0.47668909546186866,False,stellar sunrise
2026-06-05,5:15,Epsom,assaranca,7,0.02031808387072509,0.08097280638673111,0.024665441536253704,0.11681372669448481,0.47668909546186866,False,stellar sunrise
2026-06-05,5:20,Thirsk,uncertainty,11,0.015834990767488497,0.0787904601451066,0.01908831659316849,0.11387512138898156,0.3780541608741324,False,empress olivia
2026-06-05,5:20,Thirsk,real jack,10,0.027837025013715395,0.13823917682122763,0.03407798998560097,0.1912708989744328,0.3780541608741324,False,empress olivia
2026-06-05,5:20,Thirsk,perineighs,12,0.01877359467165376,0.055720752866082746,0.02274040572422671,0.0822801615309361,0.3780541608741324,False,empress olivia
2026-06-05,5:20,Thirsk,logi bear,5,0.027828593402848663,0.0653625506539541,0.034067404112868904,0.09560747786823598,0.3780541608741324,False,empress olivia
2026-06-05,5:20,Thirsk,bye law,9,0.02130626246743696,0.09579753017275036,0.025898841355682187,0.13656511080045383,0.3780541608741324,False,empress olivia
2026-06-05,5:20,Thirsk,hvar,8,0.025110568505143142,0.07719112353513287,0.030658136622342402,0.11171631763635133,0.3780541608741324,False,empress olivia
2026-06-05,5:20,Thirsk,von trotter,3,0.038149471283136074,0.12611099447512827,0.04705986702355838,0.17589818213304326,0.3780541608741324,False,empress olivia
2026-06-05,5:20,Thirsk,daizen,4,0.03970542630040425,0.15719421551031776,0.04902314013252042,0.2149114612750089,0.3780541608741324,False,empress olivia
2026-06-05,5:20,Thirsk,showtown,2,0.03519317944504188,0.12140651612585843,0.04333237916069806,0.16988108522496884,0.3780541608741324,False,empress olivia
2026-06-05,5:20,Thirsk,napolian,1,0.034826353865120174,0.13416215662141717,0.04287014031640867,0.18612525035705899,0.3780541608741324,False,empress olivia
2026-06-05,5:20,Thirsk,brave traveller,7,0.02838131944238041,0.09281121915424576,0.03476147149767567,0.13261512844217804,0.3780541608741324,False,empress olivia
2026-06-05,5:20,Thirsk,empress olivia,6,0.04414452914797829,0.16053369992939603,0.054628554985817486,0.21902962076140078,0.3780541608741324,False,empress olivia
2026-06-05,5:20,Thirsk,different opinions,13,0.02292802221820492,0.0663767832010287,0.027925715610525068,0.09699884732959188,0.3780541608741324,False,empress olivia
2026-06-05,5:25,Goodwood,somkiyr,3,0.02763446382636423,0.16410345003489296,0.03382369082790876,0.2234166557695813,0.6500345216096189,False,bizou
2026-06-05,5:25,Goodwood,trooper,7,0.03296612085708436,0.119033452924712,0.0405271258523145,0.1668341459775223,0.6500345216096189,False,bizou
2026-06-05,5:25,Goodwood,tilani,8,0.05991463374657755,0.20404085434771072,0.07456706963293479,0.2714829730255019,0.6500345216096189,False,bizou
2026-06-05,5:25,Goodwood,platinum prince,5,0.06649615309172786,0.17340365986002468,0.08288857625165645,0.23477414070306846,0.6500345216096189,False,bizou
2026-06-05,5:25,Goodwood,look back smiling,6,0.05022078166442825,0.15862983587891036,0.06230830591071595,0.21668350936918018,0.6500345216096189,False,bizou
2026-06-05,5:25,Goodwood,oman,1,0.04935551483783258,0.18554612052610064,0.06121435832692129,0.24944985190052094,0.6500345216096189,False,bizou
2026-06-05,5:25,Goodwood,pay attention,9,0.022538586414122486,0.1270378612043766,0.027438712298747284,0.177080043137996,0.6500345216096189,False,bizou
2026-06-05,5:25,Goodwood,bizou,4,0.12800948526780626,0.3326988829182674,0.1601218916032054,0.4153477166815424,0.6500345216096189,False,bizou
2026-06-05,5:25,Goodwood,perfect scoundrel,2,0.049894310149308924,0.19234120839223598,0.061895541478995064,0.2575891023818723,0.6500345216096189,False,bizou
2026-06-05,5:30,Fairyhouse,morehampton,3,0.04116791613367032,0.15648077070267982,0.05086924348704597,0.214029878626866,0.4878103054927809,False,kindergarten
2026-06-05,5:30,Fairyhouse,oceans breath,4,0.11166084666460216,0.30371643722675734,0.1397302369666039,0.38425205835989473,0.4878103054927809,False,kindergarten
2026-06-05,5:30,Fairyhouse,substance,7,0.029716596774055984,0.1368045164997444,0.03643917208499956,0.18946271372563775,0.4878103054927809,False,kindergarten
2026-06-05,5:30,Fairyhouse,luna mia,5,0.03503114171838368,0.15428625182485534,0.043128186379038806,0.21131421680873966,0.4878103054927809,False,kindergarten
2026-06-05,5:30,Fairyhouse,breaking dawn,6,0.031038334107124862,0.19803727621165862,0.038101117489989095,0.2643722192212047,0.4878103054927809,False,kindergarten
2026-06-05,5:30,Fairyhouse,kindergarten,1,0.11210547121080032,0.3120139531239279,0.140286358643978,0.39322676214251573,0.4878103054927809,False,kindergarten
2026-06-05,5:30,Fairyhouse,county carlow,2,0.09272530890314983,0.36209768927819647,0.11597496561051023,0.44619121487661323,0.4878103054927809,False,kindergarten
2026-06-05,5:35,Bath,taseem,7,0.015602051344569434,0.0558674743690527,0.018799489429197423,0.08248436711225836,0.33862466406049185,False,bill the bull
2026-06-05,5:35,Bath,temple court,8,0.024401434999969513,0.07520563010854939,0.02976979571685071,0.10903003075321421,0.33862466406049185,False,bill the bull
2026-06-05,5:35,Bath,golden oasis,10,0.018934591246817192,0.08266633822134255,0.022940905725992247,0.11908850223302175,0.33862466406049185,False,bill the bull
2026-06-05,5:35,Bath,south west,6,0.04033381564960311,0.13726515143598647,0.04981627185203632,0.19004357498561478,0.33862466406049185,False,bill the bull
2026-06-05,5:35,Bath,holi scarlett,11,0.020052488176343277,0.04462045989464425,0.024334161745910597,0.06669677165378855,0.33862466406049185,False,bill the bull
2026-06-05,5:35,Bath,madentine,12,0.0271997377649344,0.11505187919705628,0.03327804225743506,0.16170395205696336,0.33862466406049185,False,bill the bull
2026-06-05,5:35,Bath,katies cavalier,4,0.022052052037283647,0.07566292694515331,0.026830533875740598,0.10964935085192856,0.33862466406049185,False,bill the bull
2026-06-05,5:35,Bath,lucky larry,5,0.035108249169191086,0.09113418426450606,0.04322535217552072,0.13039067540748508,0.33862466406049185,False,bill the bull
2026-06-05,5:35,Bath,bill the bull,1,0.05527324327641914,0.2811799201322332,0.06869730684939465,0.35957370964064483,0.33862466406049185,False,bill the bull
